﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6AQ3guMjWgetjRpQASwrE5","Forest Fires","Axel Flovent","Forest Fires","1","1","210924","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:33DLdGdo8h58yo0oucWsHT","Can We Hang On ?","Cold War Kids","LA DIVINE","1","2","223400","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:1YXFQs2NNCepiTRjg0SbkD","Tear It All Down","Ed Prosek","Tear It All Down","1","1","214875","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:3nnXAqJVpdiwYKAXFBpnlG","Foreign Hands","George Ogilvie","Foreign Hands","1","1","258651","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:3ApAsbQP7d5GlFwwdExaTY","Poplar St","Glass Animals","How To Be A Human Being","1","10","262539","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:68wibJU4yMiqNX79IaLAsN","Sense of Home","Harrison Storm","Sense of Home","1","1","265840","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:2KCqAdd2ad0hpJc5ySoTE8","Coastline","Hollow Coves","Wanderlust","1","1","233973","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:2Aj1tRbhbsBWVOMVgcO9pR","Tap Water Drinking","Lewis Del Mar","Lewis Del Mar","1","6","253293","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:2BUoLEEJvZfu0FhaJtYv0N","H.D.L.","Lewis Del Mar","Lewis Del Mar","1","8","237426","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:4WBXTnzVmz3Thn76w3rYUR","Live That Long","Lewis Del Mar","Lewis Del Mar","1","10","285466","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
